wspd,station_id,lat,lon,date
6.085714285714286,72281,32.8167,-115.65,2012-11-25
7.5,72281,32.8167,-115.65,2012-12-02
5.985714285714286,72281,32.8167,-115.65,2012-12-09
9.157142857142857,72281,32.8167,-115.65,2012-12-16
9.62857142857143,72281,32.8167,-115.65,2012-12-23
11.457142857142857,72281,32.8167,-115.65,2012-12-30
8.785714285714286,72281,32.8167,-115.65,2013-01-06
13.214285714285714,72281,32.8167,-115.65,2013-01-13
8.428571428571429,72281,32.8167,-115.65,2013-01-20
8.799999999999999,72281,32.8167,-115.65,2013-01-27
6.885714285714286,72281,32.8167,-115.65,2013-02-03
14.1,72281,32.8167,-115.65,2013-02-10
10.485714285714286,72281,32.8167,-115.65,2013-02-17
16.37142857142857,72281,32.8167,-115.65,2013-02-24
9.928571428571429,72281,32.8167,-115.65,2013-03-03
18.071428571428573,72281,32.8167,-115.65,2013-03-10
9.571428571428571,72281,32.8167,-115.65,2013-03-17
12.742857142857144,72281,32.8167,-115.65,2013-03-24
15.271428571428572,72281,32.8167,-115.65,2013-03-31
14.028571428571428,72281,32.8167,-115.65,2013-04-07
22.157142857142855,72281,32.8167,-115.65,2013-04-14
19.2,72281,32.8167,-115.65,2013-04-21
12.271428571428572,72281,32.8167,-115.65,2013-04-28
18.3,72281,32.8167,-115.65,2013-05-05
18.17142857142857,72281,32.8167,-115.65,2013-05-12
19.24285714285714,72281,32.8167,-115.65,2013-05-19
20.314285714285713,72281,32.8167,-115.65,2013-05-26
11.785714285714286,72281,32.8167,-115.65,2013-06-02
10.799999999999999,72281,32.8167,-115.65,2013-06-09
13.171428571428573,72281,32.8167,-115.65,2013-06-16
15.485714285714286,72281,32.8167,-115.65,2013-06-23
13.071428571428571,72281,32.8167,-115.65,2013-06-30
12.299999999999999,72281,32.8167,-115.65,2013-07-07
9.557142857142859,72281,32.8167,-115.65,2013-07-14
12.071428571428571,72281,32.8167,-115.65,2013-07-21
12.085714285714285,72281,32.8167,-115.65,2013-07-28
9.357142857142858,72281,32.8167,-115.65,2013-08-04
11.157142857142857,72281,32.8167,-115.65,2013-08-11
8.216666666666667,72281,32.8167,-115.65,2013-08-18
10.257142857142856,72281,32.8167,-115.65,2013-08-25
10.242857142857144,72281,32.8167,-115.65,2013-09-01
9.471428571428572,72281,32.8167,-115.65,2013-09-08
9.0,72281,32.8167,-115.65,2013-09-15
13.328571428571431,72281,32.8167,-115.65,2013-09-22
16.557142857142857,72281,32.8167,-115.65,2013-09-29
11.914285714285715,72281,32.8167,-115.65,2013-10-06
16.87142857142857,72281,32.8167,-115.65,2013-10-13
9.299999999999999,72281,32.8167,-115.65,2013-10-20
8.385714285714284,72281,32.8167,-115.65,2013-10-27
16.033333333333335,72281,32.8167,-115.65,2013-11-03
10.357142857142858,72281,32.8167,-115.65,2013-11-10
12.757142857142856,72281,32.8167,-115.65,2013-11-17
8.842857142857143,72281,32.8167,-115.65,2013-11-24
7.971428571428571,72281,32.8167,-115.65,2013-12-01
15.271428571428572,72281,32.8167,-115.65,2013-12-08
9.37142857142857,72281,32.8167,-115.65,2013-12-15
11.457142857142857,72281,32.8167,-115.65,2013-12-22
9.65,72281,32.8167,-115.65,2013-12-29
6.885714285714286,72281,32.8167,-115.65,2014-01-05
6.471428571428571,72281,32.8167,-115.65,2014-01-12
9.885714285714286,72281,32.8167,-115.65,2014-01-19
6.185714285714285,72281,32.8167,-115.65,2014-01-26
12.857142857142858,72281,32.8167,-115.65,2014-02-02
11.87142857142857,72281,32.8167,-115.65,2014-02-09
7.3999999999999995,72281,32.8167,-115.65,2014-02-16
7.057142857142857,72281,32.8167,-115.65,2014-02-23
15.071428571428571,72281,32.8167,-115.65,2014-03-02
11.771428571428572,72281,32.8167,-115.65,2014-03-09
11.614285714285714,72281,32.8167,-115.65,2014-03-16
12.185714285714285,72281,32.8167,-115.65,2014-03-23
18.15714285714286,72281,32.8167,-115.65,2014-03-30
22.17142857142857,72281,32.8167,-115.65,2014-04-06
15.642857142857142,72281,32.8167,-115.65,2014-04-13
9.357142857142858,72281,32.8167,-115.65,2014-04-20
21.985714285714288,72281,32.8167,-115.65,2014-04-27
16.97142857142857,72281,32.8167,-115.65,2014-05-04
27.28,72281,32.8167,-115.65,2014-05-11
17.014285714285712,72281,32.8167,-115.65,2014-05-18
20.914285714285715,72281,32.8167,-115.65,2014-05-25
12.4,72281,32.8167,-115.65,2014-06-01
19.82,72281,32.8167,-115.65,2014-06-08
20.314285714285713,72281,32.8167,-115.65,2014-06-15
19.5,72281,32.8167,-115.65,2014-06-22
15.919999999999998,72281,32.8167,-115.65,2014-06-29
12.242857142857144,72281,32.8167,-115.65,2014-07-06
14.22857142857143,72281,32.8167,-115.65,2014-07-13
16.928571428571427,72281,32.8167,-115.65,2014-07-20
11.728571428571428,72281,32.8167,-115.65,2014-07-27
12.0,72281,32.8167,-115.65,2014-08-03
11.357142857142858,72281,32.8167,-115.65,2014-08-10
10.742857142857144,72281,32.8167,-115.65,2014-08-17
15.171428571428573,72281,32.8167,-115.65,2014-08-24
12.120000000000001,72281,32.8167,-115.65,2014-08-31
11.983333333333334,72281,32.8167,-115.65,2014-09-07
8.914285714285715,72281,32.8167,-115.65,2014-09-14
12.62857142857143,72281,32.8167,-115.65,2014-09-21
14.4,72281,32.8167,-115.65,2014-09-28
8.785714285714286,72281,32.8167,-115.65,2014-10-05
6.785714285714286,72281,32.8167,-115.65,2014-10-12
8.642857142857142,72281,32.8167,-115.65,2014-10-19
8.771428571428572,72281,32.8167,-115.65,2014-10-26
14.057142857142859,72281,32.8167,-115.65,2014-11-02
12.085714285714285,72281,32.8167,-115.65,2014-11-09
10.74,72281,32.8167,-115.65,2014-11-16
10.12857142857143,72281,32.8167,-115.65,2014-11-23
8.857142857142858,72281,32.8167,-115.65,2014-11-30
6.4799999999999995,72281,32.8167,-115.65,2014-12-07
8.485714285714286,72281,32.8167,-115.65,2014-12-14
6.114285714285714,72281,32.8167,-115.65,2014-12-21
11.299999999999999,72281,32.8167,-115.65,2014-12-28
8.285714285714286,72281,32.8167,-115.65,2015-01-04
6.271428571428571,72281,32.8167,-115.65,2015-01-11
8.4,72281,32.8167,-115.65,2015-01-18
10.4,72281,32.8167,-115.65,2015-01-25
8.5,72281,32.8167,-115.65,2015-02-01
6.328571428571428,72281,32.8167,-115.65,2015-02-08
9.271428571428572,72281,32.8167,-115.65,2015-02-15
11.814285714285713,72281,32.8167,-115.65,2015-02-22
17.7,72281,32.8167,-115.65,2015-03-01
10.957142857142857,72281,32.8167,-115.65,2015-03-08
11.12857142857143,72281,32.8167,-115.65,2015-03-15
12.314285714285715,72281,32.8167,-115.65,2015-03-22
11.142857142857142,72281,32.8167,-115.65,2015-03-29
16.62857142857143,72281,32.8167,-115.65,2015-04-05
16.728571428571428,72281,32.8167,-115.65,2015-04-12
12.071428571428571,72281,32.8167,-115.65,2015-04-19
22.557142857142857,72281,32.8167,-115.65,2015-04-26
12.185714285714285,72281,32.8167,-115.65,2015-05-03
21.2,72281,32.8167,-115.65,2015-05-10
17.52857142857143,72281,32.8167,-115.65,2015-05-17
27.099999999999998,72281,32.8167,-115.65,2015-05-24
9.285714285714286,72281,32.8167,-115.65,2015-05-31
24.67142857142857,72281,32.8167,-115.65,2015-06-07
13.071428571428571,72281,32.8167,-115.65,2015-06-14
12.514285714285714,72281,32.8167,-115.65,2015-06-21
11.414285714285715,72281,32.8167,-115.65,2015-06-28
12.857142857142858,72281,32.8167,-115.65,2015-07-05
17.8,72281,32.8167,-115.65,2015-07-12
12.557142857142859,72281,32.8167,-115.65,2015-07-19
16.757142857142856,72281,32.8167,-115.65,2015-07-26
10.485714285714286,72281,32.8167,-115.65,2015-08-02
13.37142857142857,72281,32.8167,-115.65,2015-08-09
9.671428571428573,72281,32.8167,-115.65,2015-08-16
12.714285714285714,72281,32.8167,-115.65,2015-08-23
11.157142857142857,72281,32.8167,-115.65,2015-08-30
10.771428571428572,72281,32.8167,-115.65,2015-09-06
10.585714285714285,72281,32.8167,-115.65,2015-09-13
13.728571428571428,72281,32.8167,-115.65,2015-09-20
8.4,72281,32.8167,-115.65,2015-09-27
14.557142857142859,72281,32.8167,-115.65,2015-10-04
10.771428571428572,72281,32.8167,-115.65,2015-10-11
13.625,72281,32.8167,-115.65,2015-10-18
11.514285714285714,72281,32.8167,-115.65,2015-10-25
13.328571428571427,72281,32.8167,-115.65,2015-11-01
14.557142857142859,72281,32.8167,-115.65,2015-11-08
15.157142857142857,72281,32.8167,-115.65,2015-11-15
10.857142857142858,72281,32.8167,-115.65,2015-11-22
14.442857142857141,72281,32.8167,-115.65,2015-11-29
8.485714285714286,72281,32.8167,-115.65,2015-12-06
13.028571428571428,72281,32.8167,-115.65,2015-12-13
12.4,72281,32.8167,-115.65,2015-12-20
20.4,72281,32.8167,-115.65,2015-12-27
7.971428571428571,72281,32.8167,-115.65,2016-01-03
10.642857142857142,72281,32.8167,-115.65,2016-01-10
8.86,72281,32.8167,-115.65,2016-01-17
7.3,72281,32.8167,-115.65,2016-01-24
14.514285714285714,72281,32.8167,-115.65,2016-01-31
12.742857142857144,72281,32.8167,-115.65,2016-02-07
9.557142857142859,72281,32.8167,-115.65,2016-02-14
11.866666666666667,72281,32.8167,-115.65,2016-02-21
9.085714285714285,72281,32.8167,-115.65,2016-02-28
13.157142857142857,72281,32.8167,-115.65,2016-03-06
17.485714285714288,72281,32.8167,-115.65,2016-03-13
10.485714285714286,72281,32.8167,-115.65,2016-03-20
16.057142857142857,72281,32.8167,-115.65,2016-03-27
18.714285714285715,72281,32.8167,-115.65,2016-04-03
14.785714285714286,72281,32.8167,-115.65,2016-04-10
18.014285714285712,72281,32.8167,-115.65,2016-04-17
13.828571428571427,72281,32.8167,-115.65,2016-04-24
25.599999999999998,72281,32.8167,-115.65,2016-05-01
