tavg,station_id,lat,lon,date
20.45,72281,32.8167,-115.65,2014-11-09
20.0,72281,32.8167,-115.65,2014-11-16
16.664285714285715,72281,32.8167,-115.65,2014-11-23
16.192857142857143,72281,32.8167,-115.65,2014-11-30
16.71,72281,32.8167,-115.65,2014-12-07
16.392857142857142,72281,32.8167,-115.65,2014-12-14
12.542857142857143,72281,32.8167,-115.65,2014-12-21
12.464285714285714,72281,32.8167,-115.65,2014-12-28
6.9142857142857155,72281,32.8167,-115.65,2015-01-04
15.207142857142857,72281,32.8167,-115.65,2015-01-11
15.321428571428571,72281,32.8167,-115.65,2015-01-18
14.807142857142859,72281,32.8167,-115.65,2015-01-25
16.47142857142857,72281,32.8167,-115.65,2015-02-01
18.335714285714285,72281,32.8167,-115.65,2015-02-08
19.642857142857142,72281,32.8167,-115.65,2015-02-15
18.62142857142857,72281,32.8167,-115.65,2015-02-22
16.742857142857144,72281,32.8167,-115.65,2015-03-01
16.557142857142857,72281,32.8167,-115.65,2015-03-08
22.907142857142855,72281,32.8167,-115.65,2015-03-15
22.464285714285715,72281,32.8167,-115.65,2015-03-22
24.014285714285712,72281,32.8167,-115.65,2015-03-29
23.342857142857145,72281,32.8167,-115.65,2015-04-05
20.75,72281,32.8167,-115.65,2015-04-12
21.907142857142855,72281,32.8167,-115.65,2015-04-19
22.29285714285714,72281,32.8167,-115.65,2015-04-26
26.592857142857145,72281,32.8167,-115.65,2015-05-03
22.3,72281,32.8167,-115.65,2015-05-10
21.585714285714285,72281,32.8167,-115.65,2015-05-17
22.907142857142855,72281,32.8167,-115.65,2015-05-24
26.828571428571426,72281,32.8167,-115.65,2015-05-31
28.807142857142857,72281,32.8167,-115.65,2015-06-07
30.557142857142853,72281,32.8167,-115.65,2015-06-14
34.128571428571426,72281,32.8167,-115.65,2015-06-21
33.042857142857144,72281,32.8167,-115.65,2015-06-28
34.1,72281,32.8167,-115.65,2015-07-05
30.885714285714283,72281,32.8167,-115.65,2015-07-12
32.17142857142857,72281,32.8167,-115.65,2015-07-19
32.857142857142854,72281,32.8167,-115.65,2015-07-26
34.08571428571429,72281,32.8167,-115.65,2015-08-02
34.642857142857146,72281,32.8167,-115.65,2015-08-09
35.628571428571426,72281,32.8167,-115.65,2015-08-16
34.25,72281,32.8167,-115.65,2015-08-23
35.15714285714286,72281,32.8167,-115.65,2015-08-30
32.385714285714286,72281,32.8167,-115.65,2015-09-06
33.17857142857143,72281,32.8167,-115.65,2015-09-13
30.24285714285714,72281,32.8167,-115.65,2015-09-20
31.95,72281,32.8167,-115.65,2015-09-27
30.2,72281,32.8167,-115.65,2015-10-04
27.25714285714286,72281,32.8167,-115.65,2015-10-11
